party,first_name,last_name,elected_appointed,birth_year_x,gender,race_ethnicity,religion,lgbtq,pre_election_incumbent,period,military_service,is_vet,district,state,birthday,type,senate_class,twitter,twitter_id,govtrack_id,birth_year_y,age,ideology,christian,since_first_elected,ideology_cluster,2014_2018_acs_citizen_adult_population_white,2014_2018_acs_citizen_adult_population_black,2014_2018_acs_citizen_adult_population_latino,2014_2018_acs_citizen_adult_population_asian_and_pacific_islander,2014_2018_acs_citizen_adult_population_native,2014_2018_acs_citizen_adult_population_other,2010_census_adult_population_by_race_white,2010_census_adult_population_by_race_black,2010_census_adult_population_by_race_latino,2010_census_adult_population_by_race_asian_and_pacific_islander,2010_census_adult_population_by_race_native,2010_census_adult_population_by_race_other,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_high_school_or_greater,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_hs_rank,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_bachelor's_degree_or_higher,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_ba_rank_(bachelor's_degree_share),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_(bachelor's_degree_or_higher_among_whites_only),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_rank_(bachelor's_degree_share),median_income,income_rank,white_income,white_rank,non_college_white_share,is_border,population_white_percentage,avgmaxaddown (cd),avgmaxadup (cd),providercount (cd),percentage_adv_tech (cd),avgmaxaddown (state),avgmaxadup (state),providercount (state),percentage_adv_tech (state),cd_urban_pop_ratio,total_district_population,(cd) perc_estimate_households_income_$20000_less_with_internet,"(cd) perc_estimate_households_income_$75,000_more_with_internet","(cd) perc_estimate_households_income_$75,000_more_without_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_with_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_without_internet",(cd) perc_estimate_households_with_internet,(cd) perc_estimate_households_with_internet_broadband_any,(cd) perc_estimate_households_without_internet,(cd) perc_households_income_$20000_less_without_internet,(state) perc_estimate_households_income_$20000_less_with_internet,"(state) perc_estimate_households_income_$75,000_more_with_internet","(state) perc_estimate_households_income_$75,000_more_without_internet","(state) perc_estimate_households_income_between_$20000_$74,999_with_internet","(state) perc_estimate_households_income_between_$20000_$74,999_without_internet",(state) perc_estimate_households_with_internet,(state) perc_estimate_households_with_internet_broadband_any,(state) perc_estimate_households_without_internet,(state) perc_households_income_$20000_less_without_internet,state_urban_pop_ratio,total_state_population,state_code,current_dollar_gdp_2021,current_dollar_gdp_2022,real_gdp_2021,real_gdp_2022,2022_nominal_gdp_per_capita,2022_real_gdp_per_capita,2021_nominal_gdp_per_capita,2021_real_gdp_per_capita
Democratic,Gregory,Meeks,1998-01-01,1953,M,Black,Christian,No,Won,116,no,No,5,NY,1953-09-25,rep,,RepGregoryMeeks,22812754.0,400271,1953.0,69.0,0.2068361981624414,Yes,25,Left Centrist,13.6,53.2,16.5,14.6,0.5,1.7,13.1,50.1,17.9,11.4,0.5,7.1,81.7,382,25.6,284,37.4,170,69886,120,72519,166,8.5,canada_border,13.586413586413586,264.0363476800977,83.43036887994634,6.0,0.4603335017685699,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.999912203062452,842855.0,7.706400308393416,49.61622576840723,3.138513681141056,30.504230867585484,5.00032442376614,87.99670232783595,87.82685694438614,12.00329767216406,3.864459567256864,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Grace,Meng,2012-01-01,1975,F,Asian,Christian,No,Won,116,no,No,6,NY,1975-10-01,rep,,RepGraceMeng,1051127714.0,412560,1975.0,47.0,0.2043063753882449,Yes,11,Left Centrist,42.9,4.4,18.5,32.4,0.3,1.5,39.7,3.7,17.4,37.1,0.1,2.0,83.8,358,36.2,118,42.8,110,64428,160,72060,170,24.6,canada_border,42.900000000000006,252.3814787893592,64.85577402486383,7.0,0.4357039487285507,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,683902.0,8.559603945703298,46.50422724480921,2.2795381565008057,32.476205001793126,5.914020602408149,87.71563895083536,87.54003619230562,12.284361049164652,4.090802290255695,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Nydia,Velázquez,1992-01-01,1953,F,Hispanic,Christian,No,Won,116,no,No,7,NY,1953-03-28,rep,,NydiaVelazquez,164369297.0,400416,1953.0,70.0,0.1488053253656201,Yes,31,Far Left,36.2,10.2,36.4,15.7,0.2,1.3,28.6,8.4,41.3,19.5,0.2,2.0,72.8,418,33.8,147,61.7,21,55497,252,95062,44,13.9,canada_border,36.199999999999996,255.29696793717537,78.40963795320263,9.0,0.4291026412205392,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,748458.0,10.919684980170292,46.827434543164856,2.6310546397759524,26.370693381952147,6.739093660131948,84.21104073078585,84.1178129052873,15.788959269214144,6.418810969306242,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Hakeem,Jeffries,2012-01-01,1970,M,Black,Christian,No,Won,116,no,No,8,NY,1970-08-04,rep,,RepJeffries,467823431.0,412561,1970.0,53.0,0.2538365431655119,Yes,11,Left Centrist,27.4,51.1,15.5,4.5,0.1,1.4,24.5,51.5,16.9,4.7,0.2,2.2,84.2,354,32.5,163,53.5,45,52077,313,72957,162,12.7,canada_border,27.399999999999995,235.72815474616348,91.19533399154452,8.0,0.3648710769359354,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,923960.0,12.7095215923641,41.77598649749738,2.1909556512629496,30.252007915260155,5.89075776975905,84.85711791409615,84.73751600512163,15.142882085903851,7.061168664881853,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Yvette,Clarke,2006-01-01,1964,F,Black,Christian,No,Won,116,no,No,9,NY,1964-11-21,rep,,RepYvetteClarke,240812994.0,412221,1964.0,58.0,0.1165322770074621,Yes,17,Far Left,35.2,47.1,9.9,6.1,0.1,1.5,31.2,50.2,10.6,5.9,0.2,2.0,85.9,322,38.0,102,62.6,19,56823,239,84225,84,13.2,canada_border,35.23523523523524,240.87264530560424,89.60627284017747,9.0,0.3411548057502673,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,766577.0,11.720815035277957,44.52758063285256,2.2991376499399894,29.20126820266267,5.854683955293774,85.58286677628156,85.44966387079317,14.417133223718444,6.2633116184846775,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Max,Rose,2018-01-01,1986,M,White,Jewish,No,Lost,116,Army,Yes,11,NY,1986-11-28,rep,,,,412803,1986.0,36.0,0.4317741107995613,No,5,Centrist,66.1,6.8,13.8,12.1,0.2,1.1,66.8,6.3,13.9,11.5,0.1,1.3,86.2,306,35.1,134,38.3,161,72388,102,79381,111,40.8,canada_border,66.03396603396604,273.24295655643783,111.80307145837456,6.5,0.4722116019603072,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,794972.0,8.841571203114123,50.07162044444768,2.647951801081049,27.73734067640316,5.556507254987006,86.95633157532174,86.65053232396497,13.043668424678254,4.8392093686102,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Carolyn,Maloney,1992-01-01,1948,F,White,Christian,No,Won,116,no,No,12,NY,1946-02-19,rep,,,,400251,1946.0,77.0,0.1690516530958587,Yes,31,Far Left,70.7,4.8,12.0,10.7,0.1,1.6,68.5,4.5,12.3,12.6,0.1,2.0,94.1,19,72.7,1,79.9,1,104574,14,117779,10,14.2,canada_border,70.77077077077078,179.2739643690057,61.24269114420933,13.0,0.5357651015392575,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,717463.0,8.220662334719018,63.548305976659634,2.4132032300226944,19.88370179725119,2.944089313045827,91.76008916402516,91.65267010862983,8.239910835974829,2.8826182929063067,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Adriano,Espaillat,2016-01-01,1954,M,Hispanic,Christian,No,Won,116,no,No,13,NY,1954-09-27,rep,,RepEspaillat,8.17076257770836e+17,412718,1954.0,68.0,0.0981966028582999,Yes,7,Far Left,17.6,28.8,47.7,4.1,0.1,1.6,14.1,27.1,52.6,4.3,0.2,1.7,74.3,417,31.0,190,72.1,5,42151,411,83318,88,4.9,canada_border,17.61761761761762,190.59596936082923,77.16894254860091,11.0,0.445364238410596,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,865697.0,16.874959756019038,32.60172214970176,1.2579536740559494,35.07460502361956,5.273278582006989,84.69616526081026,84.55128692934035,15.303834739189734,8.772602483126796,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Alexandria,Ocasio-Cortez,2018-01-01,1989,F,Hispanic,Christian,No,Lost in primary,116,no,No,14,NY,1989-10-13,rep,,RepAOC,1.0791045632805274e+18,412804,1989.0,33.0,0.0875001042786098,Yes,5,Far Left,31.3,12.4,41.0,14.0,0.3,1.0,27.5,9.8,44.8,15.7,0.1,1.9,76.8,408,26.3,271,40.3,138,56913,235,68146,195,18.7,canada_border,31.3,227.09189132808643,53.7632902173196,8.0,0.4258012220975184,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.9999984271165112,635776.0,8.88688062709317,42.58105672158242,2.331785253451767,34.329194917916325,7.280969249430948,85.86768991363938,85.79713226659193,14.132310086360627,4.519555583477912,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,José,Serrano,1990-01-01,1943,M,Hispanic,Christian,No,Won,116,Army,Yes,15,NY,1943-10-24,rep,,,,400366,1943.0,79.0,0.1749711010799972,Yes,33,Far Left,3.4,31.6,62.1,1.8,0.3,0.8,2.7,29.4,64.3,1.9,0.2,1.4,65.0,430,13.4,428,28.0,299,28460,435,29202,435,2.4,canada_border,3.4000000000000004,196.7687671834144,84.34632753091003,8.0,0.4013714619200467,208.69217687074828,27.721793725490198,6.0,0.33834329912623,1.0,726547.0,21.80837892887096,19.918527097727544,1.4245776588521906,37.234314469427694,6.984703861975318,79.15571708135309,78.9612204960262,20.84428291864691,12.435001397819402,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Eliot,Engel,1988-01-01,1947,M,White,Jewish,No,Won,116,no,No,16,NY,1947-02-18,rep,,,,400122,1947.0,76.0,0.2204017304840752,No,35,Left Centrist,41.9,31.6,20.7,4.7,0.2,1.0,41.9,30.1,21.3,4.7,0.2,1.9,85.1,340,39.8,86,56.7,34,70004,117,99289,37,18.2,canada_border,41.85814185814185,275.2237487606378,117.41496813111311,6.0,0.5145980046948356,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.9999918866730492,739525.0,8.529367406170337,50.15026724394793,2.7309278312592653,26.78545810357956,6.887279335219184,85.57103391956564,85.46509275369783,14.428966080434355,4.810758913955909,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Nita,Lowey,1988-01-01,1937,F,White,Jewish,No,Won,116,no,No,17,NY,1937-07-05,rep,,,,400246,1937.0,86.0,0.283812234160902,No,35,Left Centrist,68.3,10.5,14.6,5.3,0.1,1.1,64.0,10.0,18.7,5.9,0.1,1.2,88.3,252,46.2,39,53.5,46,98316,22,109082,18,31.8,canada_border,68.36836836836838,267.5648600897095,114.79348423280425,5.0,0.5170519136036378,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.9823963023675636,771089.0,5.802164760135385,62.62458665856537,2.400398833101589,22.05266622265325,4.341983805194957,90.6379382198178,90.479417641354,9.362061780182202,2.619679141885655,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Sean Patrick,Maloney,2012-01-01,1966,M,White,Christian,Yes,Won,116,no,No,18,NY,1966-07-30,rep,,,,412562,1966.0,57.0,0.2955986536212935,Yes,11,Left Centrist,74.3,9.1,12.6,2.5,0.2,1.3,74.3,8.2,13.1,2.9,0.2,1.4,90.8,132,36.0,121,39.1,156,84705,48,91256,57,45.2,canada_border,74.30000000000001,175.68186647110883,12.481392278975983,6.0,0.3312115425419054,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.7529796330929808,740025.0,6.614149241140126,56.32786808414244,2.1957335124706105,26.24999023597691,5.079635372321729,89.39588036337788,89.19200756125947,10.604119636622118,3.328750751829778,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Antonio,Delgado,2018-01-01,1977,M,Black,Unknown,No,Lost,116,no,No,19,NY,1977-01-28,rep,,,,412805,1977.0,46.0,0.455385159780583,No,5,Centrist,88.2,3.9,5.2,1.2,0.1,1.3,87.9,4.0,5.4,1.3,0.2,1.1,89.8,179,28.9,228,29.9,280,62281,183,63549,242,61.8,canada_border,88.28828828828829,205.0450733000624,11.168344671201815,5.0,0.2736006616933624,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.2730740389607124,676117.0,8.733913413855001,44.835179044084086,2.153244698652226,32.2127232346588,7.25949983266908,86.21269281085522,85.78181569259789,13.787307189144787,4.374562657823481,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Paul,Tonko,2008-01-01,1949,M,White,Christian,No,Won,116,no,No,20,NY,1949-06-18,rep,,RepPaulTonko,84119348.0,412319,1949.0,74.0,0.2878488989226085,Yes,15,Left Centrist,82.1,8.2,4.9,2.9,0.2,1.6,82.6,7.7,4.2,3.5,0.2,1.8,92.2,80,38.2,100,40.0,143,66444,144,72374,169,49.3,canada_border,82.18218218218217,204.9222104954496,13.016776798824589,6.0,0.3213467350811836,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.8737363654039129,766342.0,8.374695770491176,48.056125154111015,2.331308330618424,31.3843480704982,5.774132347022863,88.06398242016571,87.8151689951004,11.936017579834294,3.830576902193008,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
R,Elise,Stefanik,2014-01-01,1984,F,White,Christian,No,Won,116,no,No,21,NY,1984-07-02,rep,,RepStefanik,2962813893.0,412648,1984.0,39.0,0.7596498462230504,Yes,9,Right Centrist,91.6,3.1,2.8,0.7,0.8,1.0,92.1,2.9,2.4,0.8,0.8,0.9,89.5,198,23.8,318,24.4,368,55200,254,55694,337,69.3,canada_border,91.60000000000001,193.5873015873016,30.5584153320521,5.0,0.2196174690072672,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.4027362885134826,698976.0,9.034192391470976,39.673655352387335,1.8723640913936133,36.50361317784963,7.824214530429481,85.6506750421567,85.21146092170795,14.349324957843288,4.652746336020193,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Anthony,Brindisi,2018-01-01,1979,M,White,Christian,No,Lost,116,no,No,22,NY,1978-11-22,rep,,,,412806,1978.0,44.0,0.5747352649930507,Yes,5,Centrist,90.8,3.4,2.9,1.6,0.2,1.1,90.7,3.3,2.5,2.1,0.3,1.0,89.6,191,24.7,300,24.9,358,53732,278,55478,343,68.1,canada_border,90.8,192.2432018598685,12.744867374558792,5.0,0.2742309395431221,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.5583782786879476,710308.0,10.334536958368734,37.91135655621637,1.902789578023223,36.886505239308974,7.472741433021807,85.51366468422543,85.13239875389408,14.486335315774568,5.110804304729538,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
R,Tom,Reed,2010-01-01,1971,M,White,Christian,No,Won,116,no,No,23,NY,1971-11-18,rep,,,,412393,1971.0,51.0,0.5601112699911778,Yes,13,Centrist,91.2,2.7,3.1,1.3,0.5,1.2,91.1,2.6,2.7,2.1,0.5,1.1,89.8,180,26.1,276,25.8,344,51223,323,52745,379,67.7,canada_border,91.2,207.20215492936984,24.53438595510194,5.0,0.265452245050537,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.4631793223594642,688241.0,10.379304015461525,34.7319246646584,2.437997343900148,38.09415837985107,8.14177382841883,83.64051236094166,83.20538705997099,16.359487639058344,5.779716466739368,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
R,John,Katko,2014-01-01,1962,M,White,Christian,No,Won,116,no,No,24,NY,1962-11-09,rep,,,,412649,1962.0,60.0,0.5616008424424273,Yes,9,Centrist,86.3,7.2,3.3,1.5,0.4,1.4,86.2,6.8,2.9,2.2,0.6,1.3,89.9,175,30.8,195,32.1,240,57560,227,61511,259,58.6,canada_border,86.21378621378621,233.0,41.17171273885757,6.0,0.3996450803421647,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.6990876014553596,714601.0,9.4045779156215,40.93923673496443,2.0468397310884496,34.79662430181728,7.175277441502667,85.41081577046927,85.14043895240322,14.58918422953073,5.3670670569396135,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Joe,Morelle,2018-01-01,1957,M,White,Christian,No,Vacant - Death,116,no,No,25,NY,1957-04-29,rep,,RepJoeMorelle,1.064595993222615e+18,412749,1957.0,66.0,0.2812672360487995,Yes,5,Left Centrist,75.8,13.6,6.9,2.2,0.2,1.4,75.9,13.2,6.0,3.3,0.2,1.3,90.1,162,37.6,108,43.1,108,56974,234,66013,213,43.1,canada_border,75.72427572427571,155.26650457400274,31.463602869235128,8.0,0.2338272894729607,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.9463590516460202,733862.0,9.594632651370826,42.394433860680856,1.4723763770396752,35.244926695933074,6.240371075954609,87.51594466992462,87.23399320798477,12.484055330075376,4.77130787708109,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,Brian,Higgins,2004-01-01,1959,M,White,Christian,No,Won,116,no,No,26,NY,1959-10-06,rep,,RepBrianHiggins,33576489.0,400641,1959.0,63.0,0.2977050291616783,Yes,19,Left Centrist,74.7,16.5,5.2,2.0,0.4,1.3,75.1,15.9,4.3,3.0,0.5,1.2,89.8,181,31.5,176,34.7,202,49151,352,57061,317,48.8,canada_border,74.62537462537462,211.4350034036811,12.999925624067217,6.0,0.3913023925166397,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.9878406890446292,783927.0,11.813767206032006,35.562703452215885,1.732654117843094,37.53012729339372,7.318626254931949,85.07977409737141,84.9065979516416,14.920225902628587,5.868945529853544,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
R,Chris,Jacobs,2020-01-01,1966,M,White,uknown,No,Won,116,no,No,27,NY,1966-11-28,rep,,,,456793,1966.0,56.0,0.4697699382521316,No,3,Centrist,93.5,2.4,1.9,0.8,0.7,0.7,93.5,2.4,1.8,0.9,0.7,0.7,92.9,47,30.0,205,30.5,263,65142,154,66252,212,64.9,canada_border,93.49999999999999,206.8530618406783,9.308086485205102,5.0,0.2619144178070287,208.69217687074828,27.721793725490198,6.0,0.33834329912623,0.4869254420922828,678761.0,7.060999086223648,45.95319875899781,1.8755891690414015,34.25108262633048,7.020547326752699,87.61887219049889,87.26528047155195,12.381127809501107,3.4849913137070065,9.461484830979462,47.787056034740345,2.238375065569743,29.66774898242399,5.844226210633254,87.12538262850009,86.91628984814379,12.874617371499902,4.792016095296906,0.8746052240835201,20201018.0,NY,1901297000000.0,2053180000000.0,1514779000000.0,1563044000000.0,101637.0,77375.0,94119.0,74985.0
Democratic,G.K.,Butterfield,2004-01-01,1947,M,Black,Christian,No,Won,116,Army,Yes,1,NC,1947-04-27,rep,,,,400616,1947.0,76.0,0.2795057721597938,Yes,19,Left Centrist,47.7,45.7,3.0,1.3,0.7,1.4,46.2,44.4,6.6,2.0,0.8,3.8,83.5,362,27.6,250,37.5,167,43636,399,57932,308,29.8,no,47.795591182364724,118.95417289659927,9.073356746031743,6.0,0.1793764528682994,160.67560324817725,17.653545601851853,6.0,0.2193894360889247,0.6346851533042532,757449.0,11.261292211850238,32.692691513622634,2.142780019042571,37.00606286665947,9.366196491848012,81.14458284663533,80.96004659213234,18.85541715336468,7.346440642474095,9.307172507190154,38.59362963741398,1.82693365824932,37.523979573121466,7.144450469974848,85.61743621061774,85.42478171772561,14.382563789382266,5.411179661158099,0.6693711610030181,10439414.0,NC,662121000000.0,730072000000.0,541934000000.0,559510000000.0,69934.0,53596.0,63425.0,51912.0
R,George,Holding,2012-01-01,1968,M,White,Christian,No,Won,116,no,No,2,NC,1968-04-17,rep,,,,412553,1968.0,55.0,0.6244289552870995,Yes,11,Right Centrist,71.6,20.2,4.7,1.5,0.4,1.6,70.7,19.7,7.1,1.8,0.6,3.6,89.8,178,35.3,130,39.7,150,68205,133,77483,121,43.2,no,71.6,164.57534310872342,24.439825893537964,7.0,0.1975014375544879,160.67560324817725,17.653545601851853,6.0,0.2193894360889247,0.6441031130325436,962246.0,7.124006740722113,48.21610778218102,1.885783493324315,32.616770292261755,5.931372974097937,88.12135612229267,87.9568848151649,11.878643877707344,4.0614874102850935,9.307172507190154,38.59362963741398,1.82693365824932,37.523979573121466,7.144450469974848,85.61743621061774,85.42478171772561,14.382563789382266,5.411179661158099,0.6693711610030181,10439414.0,NC,662121000000.0,730072000000.0,541934000000.0,559510000000.0,69934.0,53596.0,63425.0,51912.0
R,Greg,Murphy,2019-01-01,1963,M,White,Christian,No,Won,116,Army,Yes,3,NC,1963-03-05,rep,,RepGregMurphy,1.1739780705350246e+18,412845,1963.0,60.0,0.6674521087903834,Yes,4,Right Centrist,71.6,20.3,4.9,1.2,0.4,1.7,71.2,21.2,5.4,1.4,0.5,2.4,88.3,251,23.6,323,27.0,317,49868,344,55926,334,52.3,no,71.52847152847151,131.32969678282177,7.109113179074447,6.0,0.1717676996548959,160.67560324817725,17.653545601851853,6.0,0.2193894360889247,0.5476059927407522,776941.0,9.930168977897823,33.807437662637106,1.9819493395698145,41.374221812312655,6.795019598801015,85.34833163147665,85.11182845284759,14.651668368523335,5.874699430152509,9.307172507190154,38.59362963741398,1.82693365824932,37.523979573121466,7.144450469974848,85.61743621061774,85.42478171772561,14.382563789382266,5.411179661158099,0.6693711610030181,10439414.0,NC,662121000000.0,730072000000.0,541934000000.0,559510000000.0,69934.0,53596.0,63425.0,51912.0
